source_path,size_bytes,sha256,disposition,canonical_destination,reason
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/__pycache__/pyparsing.cpython-39.pyc,201342,c349dcadddf6859ca85ca46ad1f4136c2a0227f0b83aed5db918c087f05475d1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/__pycache__/__init__.cpython-39.pyc,188,738c2e7bd65a5b9177feee79682e2b6bda0374c04996575eadaa4c5cb654918f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__init__.py,7448,97b50ba3c8c693ee3ef236da726279f1c6294915f8b304b571c6c968954019d3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/archive_util.cpython-39.pyc,5814,940a38b1bf087fc124a6e339787288cb17c7194dc517957b73c52655d1697fa0,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/build_meta.cpython-39.pyc,9073,3877553d96b14e6734d293db4a51054587d39df0e79d10966ae310afffb6b56a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/config.cpython-39.pyc,20826,0725fa2f9879135f30e12baa6daf2f202ee47a7da7b2bf3a4720c8262e1439e7,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/depends.cpython-39.pyc,5249,1daa474a81c60590d05faffb18370be48fcf3f1d1726174f88ce6aa616925add,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/dep_util.cpython-39.pyc,857,21ddbb20bc34bced9af521472183b040050042e87d93010cd8a7b5d83bea41e6,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/dist.cpython-39.pyc,36447,18cb0d5fc44df8a4d45bb86397ff6938284072e7898968f6a71e71d2092d6112,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/errors.cpython-39.pyc,850,64d4a1b223ca4b45bb36a47162e66d9ef0dc0700ba4e470ddd0554f33d0c62e3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/extension.cpython-39.pyc,1944,d43894b9fafe5b2a53fa05df329c892ad7a29a622b98c159665a88fd4ffb38d3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/glob.cpython-39.pyc,3694,d5ac959412ab2e276697c0ddd1863bcf3a5e4b11d8ea3f189315e454f1b8f3c8,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/installer.cpython-39.pyc,2771,a39da446cda7c6ba70297199f0e2bd8b087dcf1549a6372e6333af0d8016e09d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/launch.cpython-39.pyc,901,1685c3a5dd5476fee6c2de4ab41d3f866e7465dd58ce4319c0685af947f9ac78,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/monkey.cpython-39.pyc,4613,eb1a09edb96c74fc89932cd04ec3fec4f679610b2842bcfd4642b4a8cb7acde3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/msvc.cpython-39.pyc,42839,d9f425587a9ed2130e950d178ae319d5f4fb2929a5a66e2b1f942c2a0c6c94d9,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/namespaces.cpython-39.pyc,3600,fb1bb899b7d8b2ff41b937ecab7374f9e07c8c57e05f5870dbd88f0f5197ab06,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/package_index.cpython-39.pyc,32636,9789352b0a6c6c5bebaf8550374d709ba7549a7c4426448e26b0262ba6338aa6,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/py34compat.cpython-39.pyc,480,d10904f7dbac84f68884f4824ee179df56b2f615386392c33da2276648d1c009,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/sandbox.cpython-39.pyc,15756,8b7b952e2c97eeab3eb48226c988eff1883e9d8c830f4a009d237a17d42a1616,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/unicode_utils.cpython-39.pyc,1114,af93246c5cf989e0a6a251195d75229453b6e128497a935eff947ef1f4a02e70,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/version.cpython-39.pyc,324,876f60b5cde845bef14d74fa8b22897c1b7da73da5dbede89fa8cd13b5ee3637,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/wheel.cpython-39.pyc,7280,7cb84d4cd9261c9f9218ef4ddf517be643c9476c573cafdf61998abb1b6973dd,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/windows_support.cpython-39.pyc,1023,5792fef386603b560253d4a678bca5e76c996fbde125d1c716ced3b57250df5c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/_deprecation_warning.cpython-39.pyc,550,7041af0e185b16b1ec9a24f5ca448f75e89c20ecd03397eba7059f03cb1a865c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/_imp.cpython-39.pyc,2085,7bebd4c33d6aac9d10d15f3877e5bec7d8cfed75f129d145feeac6259b56322d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/__pycache__/__init__.cpython-39.pyc,8540,d8b2151d064ff1821460641636bb8c6db0b30f1eeb019a089638f2b95c1a162f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools-58.1.0.dist-info/entry_points.txt,2636,c299e12eb6edca4e21675a820b0e3c7024b1a103f350b32122e685aac07b1b14,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools-58.1.0.dist-info/INSTALLER,4,ceebae7b8927a3227e5303cf5e0f1f7b34bb542ad7250ac03fbcde36ec2f1508,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools-58.1.0.dist-info/LICENSE,1050,db3f0246b1f9278f15845b99fec478b8b506eb76487993722f8c6e254285faf8,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools-58.1.0.dist-info/METADATA,4852,8e338b1b202ba568e5cf8253994fd312116bb8e393001463658a81cc95eeb390,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools-58.1.0.dist-info/RECORD,22941,f5df11d8a28162b84b5fd9950056724b25a041f0cd4017526c6a3f96194518b2,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools-58.1.0.dist-info/REQUESTED,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools-58.1.0.dist-info/top_level.txt,41,77dc8bdfdbff5bbaa62830d21fab13e1b1348ff2ecd4cdcfd7ad4e1a076c9b88,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools-58.1.0.dist-info/WHEEL,92,7b0c04b9e8a8d42d977874ef4f5ee7f1d6542603afc82582b7459534b0a53fda,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/_distutils_hack/override.py,44,12efecf8d17a5486780aa774b5b6c0e70b56932d8864f35df1eb7a18bb759b3a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/_distutils_hack/__init__.py,3688,5f7454880e8a04fa0499ca3f0a3002ca5b7241b15119552965101b4a43c6c0cb,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/_distutils_hack/__pycache__/override.cpython-39.pyc,236,c2d5ec346f322c133ab679ec3d9fe1f4da8701f0fb4028b8baa3ec0a6ac2c39b,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/_distutils_hack/__pycache__/__init__.cpython-39.pyc,5105,616066d100cbb1e2e4bc8ae49c9a48b7ea68c421d72070eb2d51d28c15ccffbc,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/pyvenv.cfg,118,a2eef7048b77d459ed8cf60ca4cb5153da2550c3124d1bf526406d84e72a703a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Scripts/activate,1996,180ca1931ffc01c0bf7cc3dc86cac7fccc5859ee598298c5422c42272cea91c8,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Scripts/activate.bat,988,ddabaaad815f9fc5919ff8d7237e5dda5c81a0816ee02859a5adea6c5762aa7e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Scripts/Activate.ps1,20372,4b6092a06e36a687cdde61a604744b19559b06b652c7ab8903452012bba9340b,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Scripts/deactivate.bat,368,a1a72a793b74a5e522507e252940b3b332c8897ad438a5e60a042b6ef2c8fbec,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Scripts/pip.exe,106380,82aa2b64bb47e6cc699f0722e29262988120e1329d509ed076ae79565d681253,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Scripts/pip3.9.exe,106380,82aa2b64bb47e6cc699f0722e29262988120e1329d509ed076ae79565d681253,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Scripts/pip3.exe,106380,82aa2b64bb47e6cc699f0722e29262988120e1329d509ed076ae79565d681253,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Scripts/python.exe,597904,fa501043f5a77ec4073142a6dfb19e50ffb6bc585ac9afc503076db76a7fac7f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Scripts/pythonw.exe,597392,ab7e11920f8e3afe4281ede19cd005ee735f535431c9a0a0b89a1c1c69709b46,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/bench_iterative_recursive.py,2584,e7c25235ba2c8515ee501be3b10c4c731158edd2f6ee71d43774a785a90dd132,integrated-reworked,src/content/blog/ntt-engineering-secret-sharing.md; experiments/secret-sharing/ntt-engineering,NTT implementation/test ideas audited and consolidated into canonical NTT engineering material.
Secret Sharing/Super NTT/polyntt/ntt.py,1632,adc6f04307d14578bcaa1f9d716dc93eee1b19cf86a057dcea88485562ca21a5,integrated-reworked,src/content/blog/ntt-engineering-secret-sharing.md; experiments/secret-sharing/ntt-engineering,NTT implementation/test ideas audited and consolidated into canonical NTT engineering material.
Secret Sharing/Super NTT/polyntt/ntt_constants_iterative.py,58969,788188af701e7154de751565158bd66033acc9f471618eb867bdf0687ea0fe7e,integrated-reworked,src/content/blog/ntt-engineering-secret-sharing.md; experiments/secret-sharing/ntt-engineering,NTT implementation/test ideas audited and consolidated into canonical NTT engineering material.
Secret Sharing/Super NTT/polyntt/ntt_constants_recursive.py,29266,36a8d8fe34af802158b21dd8f43d49ab161c913f3f2261a1443ddad84096f9c1,integrated-reworked,src/content/blog/ntt-engineering-secret-sharing.md; experiments/secret-sharing/ntt-engineering,NTT implementation/test ideas audited and consolidated into canonical NTT engineering material.
Secret Sharing/Super NTT/polyntt/ntt_iterative.py,4636,12a6d38b8bd778da736902bb0e8423a05533604f2b31976da2388b7a818107be,integrated-reworked,src/content/blog/ntt-engineering-secret-sharing.md; experiments/secret-sharing/ntt-engineering,NTT implementation/test ideas audited and consolidated into canonical NTT engineering material.
Secret Sharing/Super NTT/polyntt/ntt_recursive.py,3836,0b8e134120253e772fb363009aa9e159b00a2412409c10e5c6190d049f28d990,integrated-reworked,src/content/blog/ntt-engineering-secret-sharing.md; experiments/secret-sharing/ntt-engineering,NTT implementation/test ideas audited and consolidated into canonical NTT engineering material.
Secret Sharing/Super NTT/polyntt/params.py,299,bbbae289322f4ad433cd311ce27b3578673828f453ac29e5a16b8eb0bdb13d2e,integrated-reworked,src/content/blog/ntt-engineering-secret-sharing.md; experiments/secret-sharing/ntt-engineering,NTT implementation/test ideas audited and consolidated into canonical NTT engineering material.
Secret Sharing/Super NTT/polyntt/poly.py,5099,929e1ec41ca46f387e1dc84aae1340434007e5d1a949ea6625d4d9eb379da794,integrated-reworked,src/content/blog/ntt-engineering-secret-sharing.md; experiments/secret-sharing/ntt-engineering,NTT implementation/test ideas audited and consolidated into canonical NTT engineering material.
Secret Sharing/Super NTT/polyntt/scripts/generate_ntt_constants.py,4051,d7ac931e132d6e721dabaf9eb20907ac83cf690c68b9ab83e4902d061a4b4085,integrated-reworked,src/content/blog/ntt-engineering-secret-sharing.md; experiments/secret-sharing/ntt-engineering,NTT implementation/test ideas audited and consolidated into canonical NTT engineering material.
